participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.investment,player.personal_account,player.indiv_share,player.tot_invest,player.start_time,player.time_spent_invest,player.time_spent_results,player.time_spent_cumulative_results,player.num_errors_decimal_invest,player.num_errors_max_invest,player.num_errors_min_invest,player.payoff_to_display,group.id_in_subsession,group.total_investment,group.individual_share,group.realized_adjustment,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
2,tltzhnno,P2,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:39.831956,1,,,18.0,2,,0.94,3.0,7.0,11.5,23.0,1709058835.563586,4.562517881393433,2.9566967487335205,0.0,0,0,0,23.5,1,23.0,11.5,-5.0,8,62k7oqv7,,,,,0
3,q6zhihya,P3,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:44.365161,1,,,16.0,3,,0.78,7.0,3.0,11.5,23.0,1709058843.2708397,15.376949310302734,10.715196132659912,0.0,0,0,0,19.5,1,23.0,11.5,-5.0,8,62k7oqv7,,,,,0
4,u9zm906p,P7,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:45.303605,1,,,19.0,4,,0.94,3.0,7.0,11.5,23.0,1709058836.3409874,1.4383611679077148,3.7181246280670166,0.0,0,0,0,23.5,1,23.0,11.5,-5.0,8,62k7oqv7,,,,,0
5,hq64a48z,P6,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:48.950518,1,,,16.0,1,,0.34,10.0,0.0,13.5,27.0,1709058783.0393572,2.551954984664917,3.25720477104187,0.0,0,0,0,8.5,2,27.0,13.5,-5.0,8,62k7oqv7,,,,,0
6,im4x5o2w,P9,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:57.113859,1,,,14.0,2,,0.46,7.0,3.0,13.5,27.0,1709058785.84215,5.516037702560425,6.114016056060791,0.0,0,0,0,11.5,2,27.0,13.5,-5.0,8,62k7oqv7,,,,,0
7,mwrun8gi,P5,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:18:04.394028,1,,,13.0,3,,0.34,10.0,0.0,13.5,27.0,1709058786.8086302,3.7555110454559326,7.042263746261597,0.0,0,0,0,8.5,2,27.0,13.5,-5.0,8,62k7oqv7,,,,,0
8,xdbmchmc,P14,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:18:15.505565,1,,,18.0,4,,0.74,0.0,10.0,13.5,27.0,1709058782.1879292,2.8364651203155518,2.434145927429199,0.0,0,0,0,18.5,2,27.0,13.5,-5.0,8,62k7oqv7,,,,,0
9,lu9bmylx,P16,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:18:21.391998,1,,,18.0,1,,0.76,0.0,10.0,4.0,8.0,1709058814.412459,2.518704891204834,2.3558943271636963,0.0,0,0,0,19.0,3,8.0,4.0,5.0,8,62k7oqv7,,,,,0
10,6ofx6ebx,P10,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:19:03.933675,1,,,18.0,2,,0.72,1.0,9.0,4.0,8.0,1709058814.7256236,2.9434943199157715,2.6528313159942627,0.0,0,0,0,18.0,3,8.0,4.0,5.0,8,62k7oqv7,,,,,0
11,cqzqkvar,P15,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:19:20.920887,1,,,14.0,3,,0.48,7.0,3.0,4.0,8.0,1709058814.5637414,4.729643106460571,2.537442445755005,0.0,0,0,0,12.0,3,8.0,4.0,5.0,8,62k7oqv7,,,,,0
12,jpg41nfb,P13,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:19:47.503455,1,,,15.0,4,,0.76,0.0,10.0,4.0,8.0,1709058815.2520947,2.3208723068237305,3.2096774578094482,0.0,0,0,0,19.0,3,8.0,4.0,5.0,8,62k7oqv7,,,,,0
13,9tylgozx,P12,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:20:07.091618,1,,,18.0,1,,0.44,0.0,10.0,6.0,12.0,1709059002.3463707,2.2838385105133057,0.12915325164794922,0.0,0,0,0,11.0,4,12.0,6.0,-5.0,8,62k7oqv7,,,,,0
14,cig3y4ax,P4,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:20:23.408774,1,,,14.0,2,,0.44,0.0,10.0,6.0,12.0,1709058992.9329967,3.17702317237854,2.2294259071350098,0.0,0,0,0,11.0,4,12.0,6.0,-5.0,8,62k7oqv7,,,,,0
15,g3j95yy1,P8,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:20:30.290104,1,,,14.0,3,,0.24,5.0,5.0,6.0,12.0,1709058998.1314692,3.102248430252075,7.4584736824035645,0.0,0,0,0,6.0,4,12.0,6.0,-5.0,8,62k7oqv7,,,,,0
16,pame0x3w,P11,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:20:55.190443,1,,,13.0,4,,0.16,7.0,3.0,6.0,12.0,1709058992.191572,2.6235527992248535,1.4744865894317627,0.0,0,0,0,4.0,4,12.0,6.0,-5.0,8,62k7oqv7,,,,,0
1,z6zvu5y9,P1,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:28.972381,1,,,18.0,1,,0.61,5.0,5.0,5.25,10.5,1709058855.9713943,5.377336502075195,3.228975296020508,0.0,0,0,0,15.25,1,10.5,5.25,-5.0,9,62k7oqv7,,,,,0
2,tltzhnno,P2,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:39.831956,1,,,18.0,2,,0.73,2.0,8.0,5.25,10.5,1709058856.4796383,4.272841215133667,3.7109715938568115,0.0,0,0,0,18.25,1,10.5,5.25,-5.0,9,62k7oqv7,,,,,0
3,q6zhihya,P3,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:44.365161,1,,,16.0,3,,0.75,1.5,8.5,5.25,10.5,1709058861.8766332,9.289289951324463,9.162838697433472,0.0,0,0,0,18.75,1,10.5,5.25,-5.0,9,62k7oqv7,,,,,0
4,u9zm906p,P7,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:45.303605,1,,,19.0,4,,0.73,2.0,8.0,5.25,10.5,1709058855.2179906,3.9521484375,2.4337501525878906,0.0,0,0,0,18.25,1,10.5,5.25,-5.0,9,62k7oqv7,,,,,0
5,hq64a48z,P6,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:48.950518,1,,,16.0,1,,0.59,6.0,4.0,15.815000000000001,31.630000000000003,1709058800.0458014,4.778948545455933,4.918867111206055,0.0,0,0,0,14.815000000000001,2,31.630000000000003,15.815000000000001,5.0,9,62k7oqv7,,,,,0
6,im4x5o2w,P9,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:57.113859,1,,,14.0,2,,0.59,6.0,4.0,15.815000000000001,31.630000000000003,1709058799.9858754,9.113682270050049,4.908931255340576,0.0,0,0,0,14.815000000000001,2,31.630000000000003,15.815000000000001,5.0,9,62k7oqv7,,,,,0
7,mwrun8gi,P5,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:18:04.394028,1,,,13.0,3,,0.45,9.63,0.3699999999999992,15.815000000000001,31.630000000000003,1709058805.750658,4.405321359634399,10.595499515533447,0.0,0,0,0,11.185000000000002,2,31.630000000000003,15.815000000000001,5.0,9,62k7oqv7,,,,,0
8,xdbmchmc,P14,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:18:15.505565,1,,,18.0,4,,0.43,10.0,0.0,15.815000000000001,31.630000000000003,1709058806.6340907,3.0834999084472656,0.01773667335510254,0.0,0,0,0,10.815000000000001,2,31.630000000000003,15.815000000000001,5.0,9,62k7oqv7,,,,,0
9,lu9bmylx,P16,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:18:21.391998,1,,,18.0,1,,0.28,0.0,10.0,2.0,4.0,1709058825.4263349,2.9129037857055664,6.531229019165039,0.0,0,0,0,7.0,3,4.0,2.0,-5.0,9,62k7oqv7,,,,,0
10,6ofx6ebx,P10,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:19:03.933675,1,,,18.0,2,,0.28,0.0,10.0,2.0,4.0,1709058820.4678347,3.313849925994873,1.6081910133361816,0.0,0,0,0,7.0,3,4.0,2.0,-5.0,9,62k7oqv7,,,,,0
11,cqzqkvar,P15,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:19:20.920887,1,,,14.0,3,,0.2,2.0,8.0,2.0,4.0,1709058822.9273884,3.3742454051971436,4.05050802230835,0.0,0,0,0,5.0,3,4.0,2.0,-5.0,9,62k7oqv7,,,,,0
12,jpg41nfb,P13,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:19:47.503455,1,,,15.0,4,,0.2,2.0,8.0,2.0,4.0,1709058830.3349743,3.4375174045562744,11.502115488052368,0.0,0,0,0,5.0,3,4.0,2.0,-5.0,9,62k7oqv7,,,,,0
13,9tylgozx,P12,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:20:07.091618,1,,,18.0,1,,0.66,3.0,7.0,14.5,29.0,1709059009.8166409,3.2300829887390137,4.118612051010132,0.0,0,0,0,16.5,4,29.0,14.5,-5.0,9,62k7oqv7,,,,,0
14,cig3y4ax,P4,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:20:23.408774,1,,,14.0,2,,0.38,10.0,0.0,14.5,29.0,1709059007.5752933,3.595202684402466,1.7973835468292236,0.0,0,0,0,9.5,4,29.0,14.5,-5.0,9,62k7oqv7,,,,,0
15,g3j95yy1,P8,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:20:30.290104,1,,,14.0,3,,0.42,9.0,1.0,14.5,29.0,1709059017.4641492,5.303633213043213,0.20432019233703613,0.0,0,0,0,10.5,4,29.0,14.5,-5.0,9,62k7oqv7,,,,,0
16,pame0x3w,P11,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:20:55.190443,1,,,13.0,4,,0.5,7.0,3.0,14.5,29.0,1709059008.193129,3.810353994369507,2.430917501449585,0.0,0,0,0,12.5,4,29.0,14.5,-5.0,9,62k7oqv7,,,,,0
1,z6zvu5y9,P1,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:28.972381,1,,,18.0,1,,0.49,1.0,9.0,8.25,16.5,1709058872.2307665,3.5980381965637207,1.9353935718536377,0.0,0,0,0,12.25,1,16.5,8.25,-5.0,10,62k7oqv7,,,,,0
2,tltzhnno,P2,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:39.831956,1,,,18.0,2,,0.41,3.0,7.0,8.25,16.5,1709058873.4150984,4.177750110626221,3.103238582611084,0.0,0,0,0,10.25,1,16.5,8.25,-5.0,10,62k7oqv7,,,,,0
3,q6zhihya,P3,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:44.365161,1,,,16.0,3,,0.15,9.5,0.5,8.25,16.5,1709058873.9344602,8.20165467262268,3.6829330921173096,0.0,0,0,0,3.75,1,16.5,8.25,-5.0,10,62k7oqv7,,,,,0
4,u9zm906p,P7,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:45.303605,1,,,19.0,4,,0.41,3.0,7.0,8.25,16.5,1709058874.2116344,2.3605992794036865,3.8849027156829834,0.0,0,0,0,10.25,1,16.5,8.25,-5.0,10,62k7oqv7,,,,,0
5,hq64a48z,P6,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:48.950518,1,,,16.0,1,,0.42,10.0,0.0,15.5,31.0,1709058815.5668466,9.094479084014893,1.6291825771331787,0.0,0,0,0,10.5,2,31.0,15.5,5.0,10,62k7oqv7,,,,,0
6,im4x5o2w,P9,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:57.113859,1,,,14.0,2,,0.62,5.0,5.0,15.5,31.0,1709058817.7489595,13.609405040740967,3.83815598487854,0.0,0,0,0,15.5,2,31.0,15.5,5.0,10,62k7oqv7,,,,,0
7,mwrun8gi,P5,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:18:04.394028,1,,,13.0,3,,0.58,6.0,4.0,15.5,31.0,1709058816.1185641,7.984575986862183,2.2348124980926514,0.0,0,0,0,14.5,2,31.0,15.5,5.0,10,62k7oqv7,,,,,0
8,xdbmchmc,P14,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:18:15.505565,1,,,18.0,4,,0.42,10.0,0.0,15.5,31.0,1709058816.3365052,4.752701044082642,2.411752700805664,0.0,0,0,0,10.5,2,31.0,15.5,5.0,10,62k7oqv7,,,,,0
9,lu9bmylx,P16,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:18:21.391998,1,,,18.0,1,,0.86,0.0,10.0,6.5,13.0,1709058835.1015203,2.6742312908172607,2.0125136375427246,0.0,0,0,0,21.5,3,13.0,6.5,-5.0,10,62k7oqv7,,,,,0
10,6ofx6ebx,P10,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:19:03.933675,1,,,18.0,2,,0.78,2.0,8.0,6.5,13.0,1709058836.5638375,3.1658575534820557,3.4887712001800537,0.0,0,0,0,19.5,3,13.0,6.5,-5.0,10,62k7oqv7,,,,,0
11,cqzqkvar,P15,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:19:20.920887,1,,,14.0,3,,0.62,6.0,4.0,6.5,13.0,1709058838.846603,2.775847911834717,5.744389533996582,0.0,0,0,0,15.5,3,13.0,6.5,-5.0,10,62k7oqv7,,,,,0
12,jpg41nfb,P13,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:19:47.503455,1,,,15.0,4,,0.66,5.0,5.0,6.5,13.0,1709058836.4179971,2.5284292697906494,3.394371509552002,0.0,0,0,0,16.5,3,13.0,6.5,-5.0,10,62k7oqv7,,,,,0
13,9tylgozx,P12,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:20:07.091618,1,,,18.0,1,,0.64,5.0,5.0,16.0,32.0,1709059025.83465,2.9306883811950684,3.7917556762695312,0.0,0,0,0,16.0,4,32.0,16.0,-5.0,10,62k7oqv7,,,,,0
14,cig3y4ax,P4,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:20:23.408774,1,,,14.0,2,,0.44,10.0,0.0,16.0,32.0,1709059023.5490637,3.7461130619049072,1.4650273323059082,0.0,0,0,0,11.0,4,32.0,16.0,-5.0,10,62k7oqv7,,,,,0
15,g3j95yy1,P8,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:20:30.290104,1,,,14.0,3,,0.44,10.0,0.0,16.0,32.0,1709059030.5501447,4.418929576873779,8.492573022842407,0.0,0,0,0,11.0,4,32.0,16.0,-5.0,10,62k7oqv7,,,,,0
16,pame0x3w,P11,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:20:55.190443,1,,,13.0,4,,0.56,7.0,3.0,16.0,32.0,1709059028.2026532,4.651854991912842,6.1319825649261475,0.0,0,0,0,14.0,4,32.0,16.0,-5.0,10,62k7oqv7,,,,,0
1,z6zvu5y9,P1,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:28.972381,1,,,18.0,1,,0.31,4.0,6.0,6.75,13.5,1709058881.3443873,6.055699110031128,1.608525037765503,0.0,0,0,0,7.75,1,13.5,6.75,-5.0,11,62k7oqv7,,,,,0
2,tltzhnno,P2,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:39.831956,1,,,18.0,2,,0.39,2.0,8.0,6.75,13.5,1709058881.801314,6.120872974395752,2.140613555908203,0.0,0,0,0,9.75,1,13.5,6.75,-5.0,11,62k7oqv7,,,,,0
3,q6zhihya,P3,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:44.365161,1,,,16.0,3,,0.29,4.5,5.5,6.75,13.5,1709058883.3476715,4.411885976791382,3.6397182941436768,0.0,0,0,0,7.25,1,13.5,6.75,-5.0,11,62k7oqv7,,,,,0
4,u9zm906p,P7,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:45.303605,1,,,19.0,4,,0.35,3.0,7.0,6.75,13.5,1709058880.8545482,2.1324479579925537,1.1324470043182373,0.0,0,0,0,8.75,1,13.5,6.75,-5.0,11,62k7oqv7,,,,,0
5,hq64a48z,P6,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:48.950518,1,,,16.0,1,,0.68,6.0,4.0,18.0,36.0,1709058828.3447137,2.510618209838867,3.9635164737701416,0.0,0,0,0,17.0,2,36.0,18.0,5.0,11,62k7oqv7,,,,,0
6,im4x5o2w,P9,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:57.113859,1,,,14.0,2,,0.52,10.0,0.0,18.0,36.0,1709058828.0567293,6.44227933883667,3.704735040664673,0.0,0,0,0,13.0,2,36.0,18.0,5.0,11,62k7oqv7,,,,,0
7,mwrun8gi,P5,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:18:04.394028,1,,,13.0,3,,0.52,10.0,0.0,18.0,36.0,1709058826.4560025,2.770676374435425,2.0606839656829834,0.0,0,0,0,13.0,2,36.0,18.0,5.0,11,62k7oqv7,,,,,0
8,xdbmchmc,P14,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:18:15.505565,1,,,18.0,4,,0.52,10.0,0.0,18.0,36.0,1709058827.3812213,3.114598512649536,2.968658447265625,0.0,0,0,0,13.0,2,36.0,18.0,5.0,11,62k7oqv7,,,,,0
9,lu9bmylx,P16,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:18:21.391998,1,,,18.0,1,,0.74,0.0,10.0,3.5,7.0,1709058846.547834,2.9830973148345947,2.2250213623046875,0.0,0,0,0,18.5,3,7.0,3.5,-5.0,11,62k7oqv7,,,,,0
10,6ofx6ebx,P10,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:19:03.933675,1,,,18.0,2,,0.74,0.0,10.0,3.5,7.0,1709058845.7914097,2.4378042221069336,1.482468605041504,0.0,0,0,0,18.5,3,7.0,3.5,-5.0,11,62k7oqv7,,,,,0
11,cqzqkvar,P15,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:19:20.920887,1,,,14.0,3,,0.58,4.0,6.0,3.5,7.0,1709058846.4210675,2.4268529415130615,2.1254045963287354,0.0,0,0,0,14.5,3,7.0,3.5,-5.0,11,62k7oqv7,,,,,0
12,jpg41nfb,P13,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:19:47.503455,1,,,15.0,4,,0.62,3.0,7.0,3.5,7.0,1709058846.7413464,7.698449611663818,2.500332832336426,0.0,0,0,0,15.5,3,7.0,3.5,-5.0,11,62k7oqv7,,,,,0
13,9tylgozx,P12,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:20:07.091618,1,,,18.0,1,,0.69,0.0,10.0,12.25,24.5,1709059036.1015232,4.271714925765991,1.5553362369537354,0.0,0,0,0,17.25,4,24.5,12.25,-5.0,11,62k7oqv7,,,,,0
14,cig3y4ax,P4,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:20:23.408774,1,,,14.0,2,,0.29,10.0,0.0,12.25,24.5,1709059036.9574249,4.217961549758911,2.383178472518921,0.0,0,0,0,7.25,4,24.5,12.25,-5.0,11,62k7oqv7,,,,,0
15,g3j95yy1,P8,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:20:30.290104,1,,,14.0,3,,0.47,5.5,4.5,12.25,24.5,1709059042.224927,3.8111143112182617,7.718712329864502,0.0,0,0,0,11.75,4,24.5,12.25,-5.0,11,62k7oqv7,,,,,0
16,pame0x3w,P11,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:20:55.190443,1,,,13.0,4,,0.33,9.0,1.0,12.25,24.5,1709059036.7473009,3.769888401031494,2.186070680618286,0.0,0,0,0,8.25,4,24.5,12.25,-5.0,11,62k7oqv7,,,,,0
1,z6zvu5y9,P1,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:28.972381,1,,,18.0,1,,0.62,9.0,1.0,9.5,19.0,1709058889.5278978,3.737804889678955,1.8466014862060547,0.0,0,0,0,15.5,1,19.0,9.5,5.0,12,62k7oqv7,,,,,0
2,tltzhnno,P2,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:39.831956,1,,,18.0,2,,0.9,2.0,8.0,9.5,19.0,1709058890.0454853,3.653683662414551,2.3926286697387695,0.0,0,0,0,22.5,1,19.0,9.5,5.0,12,62k7oqv7,,,,,0
3,q6zhihya,P3,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:44.365161,1,,,16.0,3,,0.7,7.0,3.0,9.5,19.0,1709058891.9581378,4.097267150878906,4.351643800735474,0.0,0,0,0,17.5,1,19.0,9.5,5.0,12,62k7oqv7,,,,,0
4,u9zm906p,P7,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:45.303605,1,,,19.0,4,,0.94,1.0,9.0,9.5,19.0,1709058889.166477,2.0805578231811523,1.4989819526672363,0.0,0,0,0,23.5,1,19.0,9.5,5.0,12,62k7oqv7,,,,,0
5,hq64a48z,P6,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:48.950518,1,,,16.0,1,,0.6,10.0,0.0,20.0,40.0,1709058834.408381,2.343548059463501,2.8368093967437744,0.0,0,0,0,15.0,2,40.0,20.0,-5.0,12,62k7oqv7,,,,,0
6,im4x5o2w,P9,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:57.113859,1,,,14.0,2,,0.6,10.0,0.0,20.0,40.0,1709058835.5276692,3.318483591079712,4.024151802062988,0.0,0,0,0,15.0,2,40.0,20.0,-5.0,12,62k7oqv7,,,,,0
7,mwrun8gi,P5,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:18:04.394028,1,,,13.0,3,,0.6,10.0,0.0,20.0,40.0,1709058833.5107553,2.5067636966705322,1.9232027530670166,0.0,0,0,0,15.0,2,40.0,20.0,-5.0,12,62k7oqv7,,,,,0
8,xdbmchmc,P14,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:18:15.505565,1,,,18.0,4,,0.6,10.0,0.0,20.0,40.0,1709058833.8079016,2.8746531009674072,2.250882863998413,0.0,0,0,0,15.0,2,40.0,20.0,-5.0,12,62k7oqv7,,,,,0
9,lu9bmylx,P16,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:18:21.391998,1,,,18.0,1,,0.84,0.0,10.0,6.0,12.0,1709058852.554949,2.796302080154419,1.9721629619598389,0.0,0,0,0,21.0,3,12.0,6.0,5.0,12,62k7oqv7,,,,,0
10,6ofx6ebx,P10,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:19:03.933675,1,,,18.0,2,,0.8,1.0,9.0,6.0,12.0,1709058891.9393487,2.6539430618286133,31.1219322681427,0.0,0,0,0,20.0,3,12.0,6.0,5.0,12,62k7oqv7,,,,,0
11,cqzqkvar,P15,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:19:20.920887,1,,,14.0,3,,0.6,6.0,4.0,6.0,12.0,1709058854.4565902,3.0852644443511963,3.8593931198120117,0.0,0,0,0,15.0,3,12.0,6.0,5.0,12,62k7oqv7,,,,,0
12,jpg41nfb,P13,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:19:47.503455,1,,,15.0,4,,0.64,5.0,5.0,6.0,12.0,1709058852.798399,3.6103203296661377,2.266995429992676,0.0,0,0,0,16.0,3,12.0,6.0,5.0,12,62k7oqv7,,,,,0
13,9tylgozx,P12,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:20:07.091618,1,,,18.0,1,,0.73,1.0,9.0,4.25,8.5,1709059050.4654052,2.0152430534362793,1.4403228759765625,0.0,0,0,0,18.25,4,8.5,4.25,5.0,12,62k7oqv7,,,,,0
14,cig3y4ax,P4,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:20:23.408774,1,,,14.0,2,,0.77,0.0,10.0,4.25,8.5,1709059050.2214549,2.7365622520446777,1.182856798171997,0.0,0,0,0,19.25,4,8.5,4.25,5.0,12,62k7oqv7,,,,,0
15,g3j95yy1,P8,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:20:30.290104,1,,,14.0,3,,0.47,7.5,2.5,4.25,8.5,1709059055.6292584,6.575923204421997,6.651653528213501,0.0,0,0,0,11.75,4,8.5,4.25,5.0,12,62k7oqv7,,,,,0
16,pame0x3w,P11,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:20:55.190443,1,,,13.0,4,,0.77,0.0,10.0,4.25,8.5,1709059051.6744025,3.205986261367798,2.622227430343628,0.0,0,0,0,19.25,4,8.5,4.25,5.0,12,62k7oqv7,,,,,0
1,z6zvu5y9,P1,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:28.972381,1,,,18.0,1,,0.52,8.0,2.0,6.0,12.0,1709058897.4413369,5.0651116371154785,1.1724717617034912,0.0,0,0,0,13.0,1,12.0,6.0,-5.0,13,62k7oqv7,,,,,0
2,tltzhnno,P2,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:39.831956,1,,,18.0,2,,0.8,1.0,9.0,6.0,12.0,1709058898.2939124,3.34226393699646,2.0581555366516113,0.0,0,0,0,20.0,1,12.0,6.0,-5.0,13,62k7oqv7,,,,,0
3,q6zhihya,P3,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:44.365161,1,,,16.0,3,,0.76,2.0,8.0,6.0,12.0,1709058907.1900175,3.982889175415039,11.066130876541138,0.0,0,0,0,19.0,1,12.0,6.0,-5.0,13,62k7oqv7,,,,,0
4,u9zm906p,P7,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:45.303605,1,,,19.0,4,,0.8,1.0,9.0,6.0,12.0,1709058898.2092078,1.5077691078186035,1.9575324058532715,0.0,0,0,0,20.0,1,12.0,6.0,-5.0,13,62k7oqv7,,,,,0
5,hq64a48z,P6,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:48.950518,1,,,16.0,1,,1.0,10.0,0.0,20.0,40.0,1709058840.4881778,2.346139430999756,2.048076868057251,0.0,0,0,0,25.0,2,40.0,20.0,5.0,13,62k7oqv7,,,,,0
6,im4x5o2w,P9,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:17:57.113859,1,,,14.0,2,,1.0,10.0,0.0,20.0,40.0,1709058841.7198913,2.6346945762634277,3.3146629333496094,0.0,0,0,0,25.0,2,40.0,20.0,5.0,13,62k7oqv7,,,,,0
7,mwrun8gi,P5,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:18:04.394028,1,,,13.0,3,,1.0,10.0,0.0,20.0,40.0,1709058843.364893,3.2569668292999268,4.90647292137146,0.0,0,0,0,25.0,2,40.0,20.0,5.0,13,62k7oqv7,,,,,0
8,xdbmchmc,P14,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:18:15.505565,1,,,18.0,4,,1.0,10.0,0.0,20.0,40.0,1709058842.4378166,3.3979828357696533,4.014480829238892,0.0,0,0,0,25.0,2,40.0,20.0,5.0,13,62k7oqv7,,,,,0
9,lu9bmylx,P16,0,96,96,survey_additive_ambiguous,EndPage,2024-02-27 18:18:21.391998,1,,,18.0,1,,1.0,0.0,10.0,10.0,20.0,1709058898.764266,2.5814051628112793,2.415475845336914,0.0,0,0,0,25.0,3,20.0,10.0,5.0,13,62k7oqv7,,,,,0
